Date,Open,High,Low,Close,Adj Close,Volume
2011-10-05,8930.75,8991.80,8626.45,8701.30,8701.20,0
2011-10-07,8970.55,9120.05,8970.55,9038.25,9038.14,0
2011-10-10,9051.00,9190.85,8982.90,9168.90,9168.79,0
2011-10-11,9262.10,9363.20,9148.10,9178.65,9178.54,0
2011-10-12,9240.40,9514.20,9193.75,9482.30,9482.19,0
2011-10-13,9594.00,9685.05,9547.10,9591.25,9591.14,0
2011-10-14,9548.25,9691.85,9526.95,9660.40,9660.29,0
2011-10-17,9717.35,9788.20,9666.35,9721.30,9721.19,0
2011-10-18,9625.55,9634.55,9492.95,9583.90,9583.79,0
2011-10-19,9673.00,9865.85,9673.00,9841.35,9841.24,0
2011-10-20,9722.85,9763.80,9618.35,9746.40,9746.29,0
2011-10-21,9767.40,9811.35,9678.40,9695.35,9695.24,0
2011-10-24,9819.50,9916.60,9606.75,9647.85,9647.74,0
2011-10-25,9709.85,9817.10,9323.00,9511.60,9511.49,0
2011-10-28,9837.95,9932.40,9837.35,9917.05,9916.93,0
2011-10-31,9932.00,10080.05,9826.80,9989.65,9989.53,0
2011-11-01,9898.40,9984.35,9782.70,9822.25,9822.14,0
2011-11-02,9739.10,9888.70,9726.75,9781.05,9780.94,0
2011-11-03,9743.85,9814.65,9648.65,9782.50,9782.39,0
2011-11-04,9887.90,9914.10,9808.10,9836.35,9836.24,0
2011-11-08,9855.95,9893.95,9732.85,9852.55,9852.44,0
2011-11-09,9896.15,9896.15,9565.10,9592.65,9592.54,0
2011-11-11,9553.00,9571.85,9270.35,9292.55,9292.44,0
2011-11-14,9416.35,9458.35,9254.30,9275.00,9274.89,0
2011-11-15,9254.75,9308.50,9062.40,9085.70,9085.59,0
2011-11-16,9055.60,9145.65,8957.05,9061.55,9061.44,0
2011-11-17,9049.30,9124.90,8899.65,8930.90,8930.80,0
2011-11-18,8867.80,8872.65,8706.00,8850.25,8850.15,0
2011-11-21,8806.70,8806.70,8522.30,8554.15,8554.05,0
2011-11-22,8603.85,8698.20,8544.05,8611.70,8611.60,0
2011-11-23,8556.40,8556.40,8240.45,8399.30,8399.20,0
2011-11-25,8438.20,8558.60,8360.55,8488.60,8488.50,0
2011-11-28,8598.70,8809.95,8598.70,8793.15,8793.05,0
2011-11-29,8824.55,8843.90,8587.45,8623.90,8623.80,0
2011-11-30,8529.05,8704.10,8490.35,8564.10,8564.00,0
2011-12-01,8872.80,9033.85,8821.50,8895.30,8895.20,0
2011-12-02,8924.15,9200.65,8859.65,9172.75,9172.64,0
2011-12-05,9154.90,9215.40,9073.80,9173.75,9173.64,0
2011-12-07,9235.35,9273.10,9133.55,9176.25,9176.14,0
2011-12-08,9126.45,9153.40,8871.25,8915.70,8915.60,0
2011-12-09,8786.35,8932.00,8689.85,8811.10,8811.00,0
2011-12-12,8900.90,8920.25,8504.45,8543.40,8543.30,0
2011-12-13,8475.85,8642.35,8393.30,8571.95,8571.85,0
2011-12-14,8549.55,8696.90,8482.95,8533.00,8532.90,0
2011-12-15,8449.45,8509.50,8375.65,8445.10,8445.00,0
2011-12-16,8482.25,8602.80,8127.20,8171.90,8171.80,0
2011-12-19,8122.25,8122.25,7801.55,7920.75,7920.66,0
2011-12-20,7948.45,7961.70,7766.35,7798.55,7798.46,0
2011-12-21,7999.00,8235.65,7936.00,8189.15,8189.05,0
2011-12-22,8106.20,8415.70,8064.15,8384.65,8384.55,0
2011-12-23,8406.20,8451.95,8253.45,8296.45,8296.35,0
2011-12-27,8348.55,8365.75,8223.85,8275.50,8275.40,0
2011-12-28,8256.10,8256.10,8053.15,8111.40,8111.31,0
2011-12-29,8050.30,8137.40,7986.75,8027.40,8027.31,0
2011-12-30,8073.20,8120.15,7925.15,7968.65,7968.56,0
2012-01-03,8072.80,8356.35,8072.80,8340.30,8340.20,0
2012-01-04,8388.95,8453.40,8294.35,8408.40,8408.30,0
2012-01-05,8421.50,8516.15,8394.25,8454.90,8454.80,0
2012-01-06,8397.35,8586.65,8297.55,8488.25,8488.15,0
2012-01-09,8450.40,8517.80,8329.90,8481.35,8481.25,0
2012-01-10,8535.65,8748.80,8535.65,8735.05,8734.95,0
2012-01-11,8758.25,8858.95,8736.25,8839.70,8839.60,0
2012-01-12,8831.45,9015.25,8830.25,8930.25,8930.15,0
2012-01-13,8989.90,9073.00,8913.95,8975.05,8974.95,0
2012-01-16,8913.25,8967.95,8813.85,8940.25,8940.15,0
2012-01-17,9013.65,9114.45,9011.80,9056.70,9056.59,0
2012-01-18,9067.35,9067.35,8922.70,9023.40,9023.30,0
2012-01-19,9106.80,9212.85,9106.80,9199.40,9199.29,0
2012-01-20,9291.15,9560.15,9268.50,9516.85,9516.74,0
2012-01-23,9503.10,9659.00,9503.10,9520.30,9520.19,0
2012-01-24,9536.05,9885.15,9456.25,9834.00,9833.89,0
2012-01-25,9871.95,9905.50,9762.50,9856.60,9856.49,0
2012-01-27,9969.25,9969.25,9701.50,9813.65,9813.54,0
2012-01-30,9741.25,9741.25,9509.15,9537.10,9536.99,0
2012-01-31,9625.70,9946.50,9625.70,9919.45,9919.33,0
2012-02-01,9941.90,9967.45,9762.00,9949.10,9948.98,0
2012-02-02,10012.95,10090.20,9776.55,9992.05,9991.93,0
2012-02-03,9992.00,10158.95,9928.45,10133.65,10133.53,0
2012-02-06,10219.60,10331.25,10183.45,10269.25,10269.13,0
2012-02-07,10368.50,10429.70,10260.15,10324.60,10324.48,0
2012-02-08,10308.20,10401.65,10208.45,10320.10,10319.98,0
2012-02-09,10267.25,10546.40,10267.25,10507.60,10507.48,0
2012-02-10,10482.15,10555.00,10344.20,10442.65,10442.53,0
2012-02-13,10451.10,10532.85,10335.70,10473.60,10473.48,0
2012-02-14,10449.45,10606.85,10449.10,10556.65,10556.53,0
2012-02-15,10633.65,10959.50,10633.15,10930.70,10930.57,0
2012-02-16,10896.05,10940.80,10780.05,10921.90,10921.77,0
2012-02-17,11042.85,11203.35,11013.00,11074.90,11074.77,0
2012-02-21,11042.60,11207.05,11042.60,11170.40,11170.27,0
2012-02-22,11160.40,11226.75,10714.05,10747.15,10747.03,0
2012-02-23,10693.75,10852.65,10621.80,10713.35,10713.22,0
2012-02-24,10691.75,10759.05,10435.55,10506.80,10506.68,0
2012-02-27,10527.65,10527.65,10073.90,10103.95,10103.83,0
2012-02-28,10179.95,10561.70,10178.85,10484.00,10483.88,0
2012-02-29,10561.75,10667.30,10340.75,10414.20,10414.08,0
2012-03-01,10385.15,10385.15,10160.25,10288.90,10288.78,0
2012-03-02,10337.70,10584.25,10192.80,10434.30,10434.18,0
2012-03-05,10406.85,10406.85,10152.10,10178.85,10178.73,0
2012-03-06,10149.80,10438.00,10020.45,10058.15,10058.03,0
2012-03-07,10030.25,10169.45,9939.95,10132.85,10132.73,0
2012-03-09,10286.80,10526.55,10286.80,10505.65,10505.53,0
2012-03-12,10765.95,10786.45,10543.25,10625.65,10625.53,0
2012-03-13,10707.90,10765.70,10671.45,10686.20,10686.08,0
2012-03-14,10820.40,10912.05,10768.65,10889.70,10889.57,0
2012-03-15,10894.45,10894.45,10556.40,10595.00,10594.88,0
2012-03-16,10607.75,10832.30,10348.05,10391.35,10391.23,0
2012-03-19,10440.85,10440.85,10135.25,10188.85,10188.73,0
2012-03-20,10183.00,10369.20,10137.80,10281.60,10281.48,0
2012-03-21,10238.65,10562.05,10217.45,10524.45,10524.33,0
2012-03-22,10525.00,10583.75,10135.85,10173.55,10173.43,0
2012-03-23,10249.75,10404.25,10125.75,10294.55,10294.43,0
2012-03-26,10260.20,10263.10,10013.05,10043.50,10043.38,0
2012-03-27,10171.90,10247.05,9967.55,10148.85,10148.73,0
2012-03-28,10122.05,10122.05,9901.20,9960.40,9960.28,0
2012-03-29,9859.25,9988.55,9845.40,9927.65,9927.54,0
2012-03-30,9984.80,10248.05,9981.90,10212.75,10212.63,0
2012-04-02,10186.80,10321.75,10180.95,10305.35,10305.23,0
2012-04-03,10381.00,10502.70,10376.00,10432.60,10432.48,0
2012-04-04,10345.15,10371.85,10267.95,10340.10,10339.98,0
2012-04-09,10256.65,10256.65,10113.75,10131.60,10131.48,0
2012-04-10,10169.20,10209.90,10077.05,10196.05,10195.93,0
2012-04-11,10117.25,10309.75,10060.70,10214.25,10214.13,0
2012-04-12,10250.70,10432.80,10250.70,10400.70,10400.58,0
2012-04-13,10478.25,10587.95,10235.70,10306.25,10306.13,0
2012-04-16,10274.15,10447.95,10274.15,10432.70,10432.58,0
2012-04-17,10502.65,10621.90,10248.55,10519.55,10519.43,0
2012-04-18,10585.55,10645.85,10479.50,10512.45,10512.33,0
2012-04-19,10536.95,10594.90,10438.65,10567.90,10567.78,0
2012-04-20,10538.30,10577.45,10387.05,10456.50,10456.38,0
2012-04-23,10432.60,10521.45,10206.90,10243.15,10243.03,0
2012-04-24,10275.55,10287.90,10151.80,10215.15,10215.03,0
2012-04-25,10215.85,10277.85,10043.65,10159.85,10159.73,0
2012-04-26,10171.85,10193.90,10083.50,10128.00,10127.88,0
2012-04-27,10146.10,10249.15,10029.45,10148.70,10148.58,0
2012-04-30,10210.10,10360.55,10210.10,10276.80,10276.68,0
2012-05-02,10282.70,10382.35,10278.45,10306.60,10306.48,0
2012-05-03,10231.70,10255.85,10100.25,10126.55,10126.43,0
2012-05-04,10063.50,10068.65,9757.75,9802.35,9802.24,0
2012-05-07,9664.85,9910.70,9480.50,9876.35,9876.23,0
2012-05-08,9909.40,9924.15,9526.65,9588.75,9588.64,0
2012-05-09,9517.00,9572.35,9340.45,9404.80,9404.69,0
2012-05-10,9411.75,9580.40,9362.10,9410.90,9410.79,0
2012-05-11,9353.45,9532.65,9296.65,9398.10,9397.99,0
2012-05-14,9412.60,9498.80,9190.30,9257.65,9257.54,0
2012-05-15,9186.45,9361.45,9166.10,9319.70,9319.59,0
2012-05-16,9184.45,9208.15,9047.05,9164.25,9164.14,0
2012-05-17,9199.50,9328.50,9113.65,9154.20,9154.09,0
2012-05-18,9013.10,9364.70,8995.25,9310.25,9310.14,0
2012-05-22,9510.45,9522.30,9253.05,9268.80,9268.69,0
2012-05-23,9237.35,9295.65,9157.20,9209.90,9209.79,0
2012-05-24,9277.25,9463.70,9198.75,9437.60,9437.49,0
2012-05-25,9422.45,9497.00,9371.55,9456.30,9456.19,0
2012-05-28,9483.10,9716.50,9483.10,9698.30,9698.19,0
2012-05-29,9734.85,9783.45,9687.65,9708.10,9707.99,0
2012-05-30,9642.20,9642.20,9514.25,9534.05,9533.94,0
2012-05-31,9414.35,9441.00,9362.90,9441.00,9440.89,0
2012-06-01,9434.45,9493.25,9252.60,9267.60,9267.49,0
2012-06-04,9174.55,9406.25,9110.45,9362.30,9362.19,0
2012-06-05,9433.25,9545.50,9400.35,9460.15,9460.04,0
2012-06-06,9519.00,9770.65,9519.00,9742.80,9742.69,0
2012-06-07,9830.50,9974.70,9787.95,9950.90,9950.79,0
2012-06-08,9969.55,10031.20,9809.95,9998.85,9998.73,0
2012-06-11,10070.15,10157.75,9934.05,9969.20,9969.08,0
2012-06-12,9899.45,10156.40,9893.35,10139.20,10139.08,0
2012-06-13,10150.00,10224.55,10075.20,10128.15,10128.03,0
2012-06-14,10073.50,10096.75,9813.65,9836.95,9836.84,0
2012-06-15,9881.40,10098.90,9881.40,10064.80,10064.68,0
2012-06-18,10178.85,10197.80,9695.60,9749.90,9749.79,0
2012-06-19,9730.00,9808.00,9619.15,9786.45,9786.34,0
2012-06-20,9812.85,9875.65,9764.45,9831.80,9831.69,0
2012-06-21,9795.95,10046.90,9769.30,10033.65,10033.53,0
2012-06-22,9907.35,10073.45,9873.85,10038.35,10038.23,0
2012-06-25,10068.90,10193.45,9892.80,9925.75,9925.63,0
2012-06-26,9914.80,10024.65,9901.85,9970.10,9969.98,0
2012-06-27,10025.45,10109.65,9988.50,10017.80,10017.68,0
2012-06-28,10023.90,10052.20,9950.10,10003.85,10003.73,0
2012-06-29,10105.45,10360.00,10105.45,10340.65,10340.53,0
2012-07-02,10366.50,10450.30,10303.65,10412.20,10412.08,0
2012-07-03,10460.00,10544.30,10444.30,10481.30,10481.18,0
2012-07-04,10522.40,10548.90,10482.85,10529.45,10529.33,0
2012-07-05,10520.05,10651.20,10468.75,10641.90,10641.78,0
2012-07-06,10637.95,10687.90,10547.35,10655.35,10655.23,0
2012-07-09,10594.95,10635.90,10524.75,10588.05,10587.93,0
2012-07-10,10617.05,10767.25,10615.30,10751.55,10751.42,0
2012-07-11,10701.60,10782.55,10692.95,10713.30,10713.17,0
2012-07-12,10640.15,10676.00,10557.35,10616.30,10616.18,0
2012-07-13,10654.90,10715.15,10568.75,10594.45,10594.33,0
2012-07-16,10614.10,10692.80,10552.70,10568.20,10568.08,0
2012-07-17,10648.70,10673.50,10518.95,10558.05,10557.93,0
2012-07-18,10569.05,10629.15,10498.60,10607.10,10606.98,0
2012-07-19,10684.40,10708.60,10606.60,10622.05,10621.93,0
2012-07-20,10622.85,10622.85,10463.40,10481.60,10481.48,0
2012-07-23,10401.70,10402.25,10254.00,10274.60,10274.48,0
2012-07-24,10282.65,10349.45,10237.25,10299.00,10298.88,0
2012-07-25,10286.55,10315.40,10224.75,10267.85,10267.73,0
2012-07-26,10306.50,10314.05,10056.15,10083.80,10083.68,0
2012-07-27,10256.25,10401.65,10102.75,10140.55,10140.43,0
2012-07-30,10222.55,10427.05,10222.55,10412.15,10412.03,0
2012-07-31,10462.80,10467.95,10239.70,10384.10,10383.98,0
2012-08-01,10347.80,10445.20,10324.60,10419.90,10419.78,0
2012-08-02,10408.95,10417.50,10310.85,10379.60,10379.48,0
2012-08-03,10312.80,10336.25,10209.15,10315.60,10315.48,0
2012-08-06,10426.75,10501.45,10426.75,10462.40,10462.28,0
2012-08-07,10499.70,10616.90,10463.55,10591.95,10591.83,0
2012-08-08,10621.00,10640.75,10511.35,10529.25,10529.13,0
2012-08-09,10572.40,10614.20,10425.15,10445.90,10445.78,0
2012-08-10,10427.35,10449.25,10272.05,10358.95,10358.83,0
2012-08-13,10339.20,10415.20,10284.05,10401.30,10401.18,0
2012-08-14,10411.55,10547.10,10387.95,10519.15,10519.03,0
2012-08-16,10537.95,10551.05,10405.70,10426.75,10426.63,0
2012-08-17,10425.85,10505.85,10354.70,10417.90,10417.78,0
2012-08-21,10436.85,10484.55,10353.85,10469.50,10469.38,0
2012-08-22,10413.95,10533.70,10401.75,10472.20,10472.08,0
2012-08-23,10508.75,10560.85,10413.30,10457.70,10457.58,0
2012-08-24,10404.50,10412.25,10318.55,10332.85,10332.73,0
2012-08-27,10338.25,10338.25,10134.40,10150.40,10150.28,0
2012-08-29,10077.40,10127.00,9998.10,10011.90,10011.78,0
2012-08-30,9978.20,10130.90,9959.05,10085.20,10085.08,0
2012-08-31,10037.00,10130.95,9948.70,9990.50,9990.38,0
2012-09-03,10030.85,10082.50,9941.50,9963.00,9962.88,0
2012-09-04,9967.45,10033.00,9916.85,10020.65,10020.53,0
2012-09-05,9965.00,9976.40,9814.05,9827.90,9827.79,0
2012-09-06,9846.55,9947.45,9831.35,9893.15,9893.04,0
2012-09-07,10047.15,10134.75,10036.45,10122.00,10121.88,0
2012-09-10,10153.80,10181.85,10041.25,10069.85,10069.73,0
2012-09-11,10020.75,10154.20,10006.50,10135.90,10135.78,0
2012-09-12,10176.45,10223.95,10109.60,10183.45,10183.33,0
2012-09-13,10213.85,10259.40,10171.25,10207.80,10207.68,0
2012-09-14,10408.25,10664.55,10408.25,10642.90,10642.78,0
2012-09-17,10797.10,11045.45,10797.10,10981.65,10981.52,0
2012-09-18,10949.95,11065.00,10922.70,11043.50,11043.37,0
2012-09-20,10907.70,11031.80,10887.00,10920.80,10920.67,0
2012-09-21,10973.15,11433.10,10973.15,11358.50,11358.37,0
2012-09-24,11359.30,11533.75,11359.30,11423.50,11423.37,0
2012-09-25,11450.45,11517.65,11321.20,11420.75,11420.62,0
2012-09-26,11385.70,11441.05,11322.25,11427.25,11427.12,0
2012-09-27,11466.25,11490.25,11378.35,11419.45,11419.32,0
2012-09-28,11486.55,11536.85,11437.90,11456.80,11456.67,0
2012-10-01,11462.10,11466.05,11366.40,11420.45,11420.32,0
2012-10-03,11440.20,11471.85,11361.65,11414.95,11414.82,0
2012-10-04,11460.15,11685.55,11460.15,11636.05,11635.92,0
2012-10-05,11745.20,11745.20,10043.60,11511.40,11511.27,0
2012-10-08,11530.65,11530.65,11342.85,11362.20,11362.07,0
2012-10-09,11442.75,11528.35,11373.70,11446.10,11445.97,0
2012-10-10,11380.25,11380.25,11271.15,11291.50,11291.37,0
2012-10-11,11334.90,11476.95,11244.70,11431.30,11431.17,0
2012-10-12,11469.20,11527.15,11372.10,11388.45,11388.32,0
2012-10-15,11397.70,11454.80,11288.40,11441.80,11441.67,0
2012-10-16,11495.50,11508.50,11328.25,11348.00,11347.87,0
2012-10-17,11417.10,11425.45,11302.90,11358.25,11358.12,0
2012-10-18,11406.45,11594.60,11364.20,11586.35,11586.21,0
2012-10-19,11539.05,11605.65,11424.25,11491.20,11491.07,0
2012-10-22,11422.10,11619.25,11419.40,11607.40,11607.27,0
2012-10-23,11605.80,11656.80,11534.55,11578.15,11578.02,0
2012-10-25,11542.30,11643.40,11542.30,11614.50,11614.37,0
2012-10-29,11506.50,11585.80,11431.95,11472.15,11472.02,0
2012-10-30,11467.20,11600.05,11173.80,11203.00,11202.87,0
2012-10-31,11204.95,11290.00,11125.20,11268.80,11268.67,0
2012-11-01,11266.50,11349.40,11230.20,11315.05,11314.92,0
2012-11-02,11450.65,11477.55,11394.15,11460.45,11460.32,0
2012-11-05,11449.70,11489.30,11401.30,11475.15,11475.02,0
2012-11-06,11427.95,11568.45,11427.95,11539.05,11538.92,0
2012-11-07,11545.35,11719.10,11519.60,11665.50,11665.36,0
2012-11-08,11561.35,11637.95,11533.30,11613.55,11613.42,0
2012-11-09,11608.80,11663.90,11427.20,11475.60,11475.47,0
2012-11-12,11488.10,11608.80,11462.30,11583.85,11583.71,0
2012-11-15,11493.10,11530.25,11419.05,11521.40,11521.27,0
2012-11-16,11487.55,11537.15,11306.05,11335.50,11335.37,0
2012-11-19,11342.65,11378.25,11256.40,11306.95,11306.82,0
2012-11-20,11373.95,11409.80,11269.70,11318.30,11318.17,0
2012-11-21,11352.20,11477.35,11303.75,11465.35,11465.22,0
2012-11-22,11497.35,11570.85,11495.05,11508.35,11508.22,0
2012-11-23,11540.60,11549.00,11392.00,11475.80,11475.67,0
2012-11-26,11534.20,11534.20,11411.10,11432.45,11432.32,0
2012-11-27,11502.20,11663.50,11502.20,11657.40,11657.26,0
2012-11-29,11706.90,12035.40,11703.25,11992.80,11992.66,0
2012-11-30,12082.55,12175.30,12001.15,12158.90,12158.76,0
2012-12-03,12126.60,12165.65,12053.45,12103.90,12103.76,0
2012-12-04,12092.75,12215.50,12075.90,12197.15,12197.01,0
2012-12-05,12240.85,12314.80,12219.30,12281.60,12281.46,0
2012-12-06,12358.35,12480.60,12142.60,12427.55,12427.41,0
2012-12-07,12462.40,12477.85,12305.65,12363.70,12363.56,0
2012-12-10,12380.00,12409.75,12341.15,12381.65,12381.51,0
2012-12-11,12418.95,12538.90,12238.00,12344.60,12344.46,0
2012-12-12,12374.70,12385.55,12271.35,12301.70,12301.56,0
2012-12-13,12337.35,12438.85,12251.05,12269.15,12269.01,0
2012-12-14,12247.25,12447.35,12242.80,12424.70,12424.56,0
2012-12-17,12403.65,12462.25,12402.70,12427.45,12427.31,0
2012-12-18,12455.70,12522.65,12197.20,12477.15,12477.00,0
2012-12-19,12514.00,12571.60,12455.55,12510.25,12510.10,0
2012-12-20,12514.60,12514.60,12385.10,12486.50,12486.35,0
2012-12-21,12423.60,12432.20,12288.90,12315.05,12314.91,0
2012-12-24,12363.85,12366.25,12265.75,12317.70,12317.56,0
2012-12-26,12350.25,12519.00,12304.70,12479.45,12479.30,0
2012-12-27,12516.05,12523.50,12436.65,12459.70,12459.56,0
2012-12-28,12494.15,12494.15,12394.15,12458.15,12458.01,0
2012-12-31,12442.85,12512.70,12427.70,12474.25,12474.11,0
2013-01-02,12748.85,12811.45,12748.85,12786.85,12786.70,0
2013-01-03,12828.30,12837.80,12722.45,12778.15,12778.00,0
2013-01-04,12774.80,12801.70,12684.65,12787.35,12787.20,0
2013-01-07,12837.45,12837.45,12682.80,12708.70,12708.55,0
2013-01-08,12693.60,12743.95,12632.35,12725.50,12725.35,0
2013-01-09,12724.40,12791.70,12687.95,12718.00,12717.85,0
2013-01-10,12775.25,12822.80,12697.75,12802.25,12802.10,0
2013-01-11,12832.45,12834.55,12582.65,12617.85,12617.70,0
2013-01-14,12622.05,12773.35,12609.90,12758.75,12758.60,0
2013-01-15,12766.55,12908.20,12718.40,12855.40,12855.25,0
2013-01-16,12836.20,12836.20,12616.20,12638.50,12638.35,0
2013-01-17,12608.85,12714.60,12583.35,12649.60,12649.45,0
2013-01-18,12688.15,12778.35,12624.40,12680.00,12679.85,0
2013-01-21,12678.00,12690.40,12608.50,12651.35,12651.20,0
2013-01-22,12640.40,12748.95,12544.40,12574.35,12574.20,0
2013-01-23,12635.25,12695.95,12509.45,12635.20,12635.05,0
2013-01-24,12624.45,12662.85,12534.25,12561.40,12561.25,0
2013-01-25,12575.85,12717.90,12535.75,12693.25,12693.10,0
2013-01-28,12705.80,12822.05,12698.85,12781.35,12781.20,0
2013-01-29,12804.40,12960.65,12685.90,12722.80,12722.65,0
2013-01-30,12754.85,12825.65,12726.65,12767.50,12767.35,0
2013-01-31,12741.30,12852.50,12688.75,12708.60,12708.45,0
2013-02-01,12718.55,12743.20,12580.85,12606.25,12606.10,0
2013-02-04,12656.85,12723.30,12515.35,12548.35,12548.20,0
2013-02-05,12426.45,12501.50,12415.15,12467.75,12467.61,0
2013-02-06,12525.40,12525.40,12396.80,12417.70,12417.56,0
2013-02-07,12372.50,12474.50,12305.45,12349.30,12349.16,0
2013-02-08,12341.45,12389.80,12245.95,12280.15,12280.01,0
2013-02-11,12298.10,12361.10,12273.65,12333.00,12332.86,0
2013-02-12,12331.40,12415.80,12301.65,12405.25,12405.11,0
2013-02-13,12424.95,12485.95,12361.90,12385.10,12384.96,0
2013-02-14,12400.65,12434.00,12284.50,12311.30,12311.16,0
2013-02-15,12284.45,12373.15,12256.80,12336.55,12336.41,0
2013-02-18,12353.00,12399.85,12329.35,12347.20,12347.06,0
2013-02-19,12347.55,12426.90,12303.70,12413.65,12413.51,0
2013-02-20,12460.40,12470.70,12351.70,12363.70,12363.56,0
2013-02-21,12295.15,12301.25,12036.45,12055.50,12055.36,0
2013-02-22,12024.40,12139.65,12024.40,12068.95,12068.81,0
2013-02-25,12119.95,12137.85,11961.50,12037.30,12037.16,0
2013-02-26,11995.00,11995.00,11808.80,11844.85,11844.71,0
2013-02-27,11882.70,11971.35,11838.35,11930.50,11930.36,0
2013-02-28,12007.00,12041.45,11401.20,11487.35,11487.22,0
2013-03-01,11533.05,11592.55,11458.70,11540.05,11539.92,0
2013-03-04,11515.40,11602.50,11453.10,11575.60,11575.46,0
2013-03-05,11642.80,11814.05,11623.65,11792.05,11791.91,0
2013-03-06,11871.55,11904.15,11822.35,11876.20,11876.06,0
2013-03-07,11829.20,11989.85,11819.60,11970.25,11970.11,0
2013-03-08,12008.80,12219.45,12008.80,12197.25,12197.11,0
2013-03-11,12221.50,12241.30,12130.25,12165.40,12165.26,0
2013-03-12,12150.70,12183.50,11970.90,12054.50,12054.36,0
2013-03-13,11989.55,11989.55,11754.30,11777.50,11777.36,0
2013-03-14,11772.45,12058.55,11555.45,12020.75,12020.61,0
2013-03-15,11972.75,12034.95,11749.85,11816.55,11816.41,0
2013-03-18,11679.35,11810.40,11625.60,11735.50,11735.36,0
2013-03-19,11796.20,11814.75,11416.75,11508.05,11507.92,0
2013-03-20,11491.80,11491.80,11231.75,11254.85,11254.72,0
2013-03-21,11285.65,11512.10,11209.65,11238.35,11238.22,0
2013-03-22,11275.45,11331.20,11173.35,11204.05,11203.92,0
2013-03-25,11204.05,11372.80,11097.95,11125.65,11125.52,0
2013-03-26,11125.65,11198.45,11048.40,11163.45,11163.32,0
2013-03-28,11163.45,11413.25,11080.05,11361.85,11361.72,0
2013-04-01,11361.85,11460.60,11330.85,11425.55,11425.42,0
2013-04-02,11425.55,11548.05,11361.15,11523.40,11523.27,0
2013-04-03,11523.40,11590.60,11283.40,11344.10,11343.97,0
2013-04-04,11344.10,11344.10,11105.10,11126.25,11126.12,0
2013-04-05,11126.25,11168.25,11021.40,11098.95,11098.82,0
2013-04-08,11098.95,11133.85,11002.10,11012.65,11012.52,0
2013-04-09,11012.65,11210.35,10897.15,10929.15,10929.02,0
2013-04-10,10929.15,11143.60,10888.75,11122.25,11122.12,0
2013-04-11,11122.25,11341.85,11122.25,11306.50,11306.37,0
2013-04-12,11306.50,11442.90,11236.05,11410.10,11409.97,0
2013-04-15,11410.10,11643.30,11334.75,11526.25,11526.12,0
2013-04-16,11526.25,11906.25,11515.30,11871.60,11871.46,0
2013-04-17,11871.60,12112.25,11871.60,11981.05,11980.91,0
2013-04-18,11981.05,12313.00,11891.95,12288.25,12288.11,0
2013-04-22,12288.25,12637.95,12288.25,12576.20,12576.05,0
2013-04-23,12576.20,12605.70,12333.00,12543.40,12543.25,0
2013-04-25,12543.40,12755.80,12543.40,12726.85,12726.70,0
2013-04-26,12726.85,12726.85,12470.00,12533.15,12533.00,0
2013-04-29,12533.15,12661.25,12508.40,12609.15,12609.00,0
2013-04-30,12609.15,12658.60,12402.15,12561.55,12561.40,0
2013-05-02,12561.55,12783.30,12552.85,12709.95,12709.80,0
2013-05-03,12709.95,12709.95,12364.70,12393.60,12393.46,0
2013-05-06,12393.60,12436.00,12188.30,12396.40,12396.26,0
2013-05-07,12396.40,12649.45,12396.40,12631.50,12631.35,0
2013-05-08,12631.50,12694.40,12514.70,12643.05,12642.90,0
2013-05-09,12643.05,12718.90,12541.80,12596.30,12596.15,0
2013-05-10,12596.30,12783.05,12580.40,12752.30,12752.15,0
2013-05-13,12780.15,12865.35,12546.25,12568.85,12568.70,0
2013-05-14,12568.85,12698.35,12516.10,12583.60,12583.45,0
2013-05-15,12583.60,13099.35,12583.60,13077.90,13077.75,0
2013-05-16,13077.90,13281.80,13022.25,13239.45,13239.30,0
2013-05-17,13239.45,13355.10,13116.85,13317.10,13316.95,0
2013-05-20,13317.10,13414.30,13150.30,13181.50,13181.35,0
2013-05-21,13181.50,13268.25,13038.00,13066.50,13066.35,0
2013-05-22,13066.50,13175.65,12932.20,13008.25,13008.10,0
2013-05-23,13008.25,13008.25,12594.90,12636.50,12636.35,0
2013-05-24,12636.50,12828.60,12582.50,12769.35,12769.20,0
2013-05-27,12769.35,13014.75,12735.05,12961.55,12961.40,0
2013-05-28,12961.55,13016.45,12872.90,12950.00,12949.85,0
2013-05-29,12950.00,12950.00,12773.40,12853.20,12853.05,0
2013-05-30,12853.20,12853.20,12721.45,12805.90,12805.75,0
2013-05-31,12805.90,12805.90,12453.15,12475.65,12475.51,0
2013-06-03,12475.65,12499.85,12323.60,12402.10,12401.96,0
2013-06-04,12402.10,12520.55,12252.40,12275.10,12274.96,0
2013-06-05,12275.10,12347.30,12196.75,12289.35,12289.21,0
2013-06-06,12289.35,12475.05,12184.05,12398.40,12398.26,0
2013-06-07,12398.40,12488.60,12209.25,12231.50,12231.36,0
2013-06-10,12231.50,12363.80,12017.90,12087.05,12086.91,0
2013-06-11,12087.05,12087.05,11795.45,11820.50,11820.36,0
2013-06-12,11820.50,11899.05,11732.35,11814.85,11814.71,0
2013-06-13,11814.85,11814.85,11656.90,11686.75,11686.61,0
2013-06-14,11686.75,11947.35,11686.75,11922.85,11922.71,0
2013-06-17,11922.85,11992.95,11735.25,11971.05,11970.91,0
